canonical_field_id,logical_source,normalized_path,field_path,definition,definition_status,collection_state,raw_or_derived,granularity,time_scope,collection_frequency,files_observed,runs_observed,files_expected,runs_expected,coverage_rate,missing_rate,values_observed,non_null_count,null_count,value_null_rate,null_profile_status,unit,reproducibility,leakage_risk,availability_phase,hypothesis_ids,collection_cost_class,priority,priority_reason,gap_status,path_total_bytes,path_mean_bytes_per_file,path_min_bytes,path_max_bytes,artifact_manifest_listed_rate,artifact_manifest_size_match_rate,artifact_sha256_present_rate,storage_attribution,usage_role,usage_status,rationale,source_kind,schema_variant_count,matched_rule_id,scan_status,files_profiled,runs_profiled,unique_count,unique_count_lower_bound,unique_count_exact,constant_state,constant_proved,numeric_count,non_numeric_count,numeric_min,numeric_max,redacted_examples_json,value_digest_sha256,sensitive_values_redacted,original_usage_role,original_usage_status,refinement_rule_id,derived_consumer,derived_evidence_verified,silently_dropped,path_files_observed,domain
canonical_240run_evidence::<NOT_COLLECTED>/evaluation::blind_or_external_test,canonical_240run_evidence,<NOT_COLLECTED>/evaluation,blind_or_external_test,Observed field 'blind_or_external_test' in '<NOT_COLLECTED>/evaluation'. No untouched blind/external set is present in the 240-run result package.,SOURCE_RATIONALE,NOT_COLLECTED,RAW_RECORDED,FILE_OR_RUN,FINAL_ONLY,ONCE_PER_SOURCE_ARTIFACT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,OBSERVED_NOT_FULLY_REPLAYABLE,CRITICAL_DO_NOT_USE_FOR_SELECTION,AFTER_PROTOCOL_FREEZE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,No untouched blind/external set is present in the 240-run result package.,NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
canonical_240run_evidence::<NOT_COLLECTED>/evaluation::no_replay_arm,canonical_240run_evidence,<NOT_COLLECTED>/evaluation,no_replay_arm,Observed field 'no_replay_arm' in '<NOT_COLLECTED>/evaluation'. The 240-run matrix contains T/R1/R2 replay arms and no no-replay arm.,SOURCE_RATIONALE,NOT_COLLECTED,RAW_RECORDED,FILE_OR_RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,OBSERVED_NOT_FULLY_REPLAYABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,The 240-run matrix contains T/R1/R2 replay arms and no no-replay arm.,NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
canonical_240run_evidence::<NOT_COLLECTED>/optimizer::per_step_momentum_buffer_and_minibatch_order,canonical_240run_evidence,<NOT_COLLECTED>/optimizer,per_step_momentum_buffer_and_minibatch_order,Observed field 'per_step_momentum_buffer_and_minibatch_order' in '<NOT_COLLECTED>/optimizer'. No per-step optimizer/momentum trajectory or minibatch order was retained.,SOURCE_RATIONALE,NOT_COLLECTED,RAW_RECORDED,FILE_OR_RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,count_or_index,OBSERVED_NOT_FULLY_REPLAYABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H4_SEED_SENSITIVITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,No per-step optimizer/momentum trajectory or minibatch order was retained.,NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
canonical_240run_evidence::<NOT_COLLECTED>/predictions::last_checkpoint_val_op_predictions,canonical_240run_evidence,<NOT_COLLECTED>/predictions,last_checkpoint_val_op_predictions,Observed field 'last_checkpoint_val_op_predictions' in '<NOT_COLLECTED>/predictions'. Saved val_cal/val_op predictions were generated from best.pt only.,SOURCE_RATIONALE,NOT_COLLECTED,OBSERVED_MODEL_OUTPUT,RUN_SAMPLE_CHECKPOINT,POST_CHECKPOINT_EVALUATION,PER_EVALUATED_CHECKPOINT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,REQUIRES_CHECKPOINT_AND_INPUT_HASH,EVALUATION_ONLY_DO_NOT_SELECT_TRAINING_SAMPLES,AFTER_CHECKPOINT,H2_DYNAMIC_REPLAY,HIGH,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,Saved val_cal/val_op predictions were generated from best.pt only.,NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
canonical_240run_evidence::<NOT_COLLECTED>/predictions::per_epoch_val_op_predictions,canonical_240run_evidence,<NOT_COLLECTED>/predictions,per_epoch_val_op_predictions,Observed field 'per_epoch_val_op_predictions' in '<NOT_COLLECTED>/predictions'. No per-epoch operational predictions were retained.,SOURCE_RATIONALE,NOT_COLLECTED,OBSERVED_MODEL_OUTPUT,RUN_SAMPLE_CHECKPOINT,POST_CHECKPOINT_EVALUATION,PER_EVALUATED_CHECKPOINT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,count_or_index,REQUIRES_CHECKPOINT_AND_INPUT_HASH,EVALUATION_ONLY_DO_NOT_SELECT_TRAINING_SAMPLES,AFTER_CHECKPOINT,H2_DYNAMIC_REPLAY,HIGH,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,No per-epoch operational predictions were retained.,NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.original_sha256,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.original_sha256,"Observed field 'training_audit.audit_repair.original_sha256' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,sha256_or_digest,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,0.0,5.0,,,"[""<DIGEST:FB76F47FB0E2>"", ""<DIGEST:CC401BA1EBE1>"", ""<DIGEST:7CABC991AEA6>""]",34C6E274A8D981F8FBFEFA2FD0C966AC75093F243B9E97C0BE0D89B8132A133A,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.reason,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.reason,"Observed field 'training_audit.audit_repair.reason' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,0.0,5.0,,,"[""<LONG_VALUE:163:05554D57312B>""]",B2CAF1677B19A2529C4527D17BED84A979161C8D68CE2C2779FD1E6D00B3AC97,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.repair_schema,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.repair_schema,"Observed field 'training_audit.audit_repair.repair_schema' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,0.0,5.0,,,"[""stage1_gapvalue240.audit_partial_step_reconciliation.v1""]",D5007C59F90A10D946AF78DE9C3CB5B868FB8C1382DFB4136B5250B7368C0316,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.repaired_at,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.repaired_at,"Observed field 'training_audit.audit_repair.repaired_at' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,0.0,5.0,,,"[""2026-07-16 23:44:00 +08:00"", ""2026-07-16 23:20:00 +08:00"", ""2026-07-17 10:40:00 +08:00""]",9BA6381AAE0FA65F842DD6DB8325B0A61C1A5633CB9472350834D2449A5F985A,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.segment_repairs[].discarded_partial_steps,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.segment_repairs[].discarded_partial_steps,"Observed field 'training_audit.audit_repair.segment_repairs[].discarded_partial_steps' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,count_or_index,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,5.0,0.0,211.0,828.0,"[""239"", ""719"", ""211""]",8DECE69CADFAC4CC71FA5598EC572F37CF93CDB17C02D23BEE133FAE0F89C514,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.segment_repairs[].effective_completed_epoch_steps,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.segment_repairs[].effective_completed_epoch_steps,"Observed field 'training_audit.audit_repair.segment_repairs[].effective_completed_epoch_steps' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,count_or_index,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,5.0,0.0,2883.0,186714.0,"[""162196"", ""186714"", ""11532""]",A4C13995F33AF550D128A8972590F118FE101554A12BA0DF4D701F48F5CEA276,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.segment_repairs[].observed_in_process,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.segment_repairs[].observed_in_process,"Observed field 'training_audit.audit_repair.segment_repairs[].observed_in_process' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,5.0,0.0,3199.0,187433.0,"[""162435"", ""187433"", ""11743""]",89973EC138FEA643F6DB1680A62DEAD82FED58FC07398076F09909390EA7E39C,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.segment_repairs[].segment_id,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.segment_repairs[].segment_id,"Observed field 'training_audit.audit_repair.segment_repairs[].segment_id' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,0.0,5.0,,,"[""20260715T161954_R2_fcf97de655_44a7d160"", ""20260715T141940_R2_8b00f7b3db_f648c902"", ""20260716T013249_T_c89744d495_b81cb26b""]",6F15A591199C8F74C3C90E810C6BB3CDFF9F743364FD439CFD44E79472C7FB28,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.segment_repairs[].status,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.segment_repairs[].status,"Observed field 'training_audit.audit_repair.segment_repairs[].status' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,0.0,5.0,,,"[""FAILED""]",B3A7A37C36EF0BCD2A004384215B2885104CB5D6ECC4F2EE3E19A6F69A4F062A,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.audit_repair.source_release,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.audit_repair.source_release,"Observed field 'training_audit.audit_repair.source_release' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,0.0,5.0,,,"[""<PATH:EEDF1C45A0D1>""]",132E4322F3ABFB830A4157CCA69DEF31E1C08458A5EA540903A55D3B2B465DCD,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.discarded_partial_optimizer_steps_total,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.discarded_partial_optimizer_steps_total,"Observed field 'training_audit.discarded_partial_optimizer_steps_total' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,count_or_index,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H4_SEED_SENSITIVITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,5.0,0.0,211.0,828.0,"[""239"", ""719"", ""211""]",8DECE69CADFAC4CC71FA5598EC572F37CF93CDB17C02D23BEE133FAE0F89C514,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.optimizer_steps_observed_in_process_total,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.optimizer_steps_observed_in_process_total,"Observed field 'training_audit.optimizer_steps_observed_in_process_total' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,count_or_index,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H4_SEED_SENSITIVITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,5.0,0.0,188839.0,192516.0,"[""188839"", ""189319"", ""192411""]",A5573FCA1770D607CAF71313AEBEBF0E90121A650E524AFE7138333D06DB8E0F,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.resume_segments[].discarded_partial_optimizer_steps,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.resume_segments[].discarded_partial_optimizer_steps,"Observed field 'training_audit.resume_segments[].discarded_partial_optimizer_steps' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,count_or_index,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H4_SEED_SENSITIVITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,5.0,0.0,211.0,828.0,"[""239"", ""719"", ""211""]",8DECE69CADFAC4CC71FA5598EC572F37CF93CDB17C02D23BEE133FAE0F89C514,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
canonical_240run_evidence::07_validation/postflight_report.json::training_audit.resume_segments[].error,canonical_240run_evidence,07_validation/postflight_report.json,training_audit.resume_segments[].error,"Observed field 'training_audit.resume_segments[].error' in '07_validation/postflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PARTIAL,DERIVED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,240,240,0.020833333333333332,0.9791666666666666,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,RECOMPUTABLE_FROM_HASHED_INPUTS,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Retain or recompute for auditability; not a primary mechanism field.,PARTIAL,4922952.0,20512.3,20443.0,22482.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,RECOMPUTED_FIELD,RECOMPUTED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,2,validation-standard,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,0.0,5.0,,,"[""RuntimeError: DataLoader worker (pid(s) 19760, 6452) exited unexpectedly"", ""RuntimeError: DataLoader worker (pid(s) 19700, 12356, 8248, 18360) exited unexpectedly"", ""RuntimeError: DataLoader worker (pid(s) 155984, 157464) exited unexpectedly""]",E1FAD14574AF43A57F7088DD934B749D6D508106ABCC760D2741FCAA4C5AA528,True,LINEAGE_VALIDATION,AUDITED,postflight-recomputation,,False,False,240.0,
